"","X1","new_col"
"5035","пишатися",1
"5036","пишний",1
"5037","пишність",2
"5038","пияцтво",-1
"5039","пиячити",-2
"5040","піар",0
"5041","південний",0
"5042","південно-китайський",0
"5043","південно-східний",0
"5044","південноафриканський",0
"5045","південнокорейський",0
"5046","південь",0
"5047","північ",0
"5048","північний",0
"5049","північноамериканський",0
"5050","північнокавказський",0
"5051","північнокорейський",0
"5052","півострів",0
"5053","півроку",0
"5054","півсотні",0
"5055","півстоліття",0
"5056","під'їжджати",0
"5057","під'їзд",0
"5058","підарас",-2
"5059","підбивати",-1
"5060","підвести",-2
"5061","підвищення",0
"5062","підвищуватися",1
"5063","підвідомчий",0
"5064","підводити",-1
"5065","підготовка",0
"5066","підготовляти",0
"5067","підготовчий",0
"5068","підгрунтя",0
"5069","підгрупа",0
"5070","піддаватися",-1
"5071","піддатися",-2
"5072","піддашок",0
"5073","піддослідний",-1
"5074","підзаробляти",0
"5075","підірвати",-1
"5076","підкидати",0
"5077","підключатися",0
"5078","підконтрольний",0
"5079","підкоритися",-2
"5080","підкорятися",0
"5081","підкреслено",0
"5082","підкреслювати",0
"5083","підкріплення",1
"5084","підкуповувати",-1
"5085","підлітковий",0
"5086","підмосковний",0
"5087","підневільний",-1
"5088","піднесений",1
"5089","піднятий",1
"5090","підозра",-1
"5091","підозрілий",-1
"5092","підозрювати",-1
"5093","підпадати",0
"5094","підпалювати",-1
"5095","підпалювач",-2
"5096","підпис",0
"5097","підписання",0
"5098","підписуватися",0
"5099","підполковник",0
"5100","підпорядковувати",-1
"5101","підпорядкування",0
"5102","підприємливий",0
"5103","підприємницький",0
"5104","підприємство",0
"5105","підривати",-1
"5106","підривати",-1
"5107","підриватися",-1
"5108","підробити",-2
"5109","підробіток",0
"5110","підробка",-1
"5111","підроблений",-1
"5112","підробляти",-1
"5113","підробляти",1
"5114","підрозділ",0
"5115","підручний",0
"5116","підрядник",0
"5117","підсаджувати",-1
"5118","підсаджуватися",-1
"5119","підставний",-2
"5120","підступ",-2
"5121","підступи",-1
"5122","підступи",-1
"5123","підступний",-1
"5124","підступний",-1
"5125","підступність",-2
"5126","підсудний",-1
"5127","підсумковий",0
"5128","підсумовувати",0
"5129","підтвердження",0
"5130","підтверджувати",0
"5131","підтверджуватися",0
"5132","підтримати",1
"5133","підтримка",0
"5134","підтримувати",1
"5135","підтримуватися",1
"5136","підхоплювати",0
"5137","підштовхувати",0
"5138","підшукувати",-2
"5139","пізнавальний",1
"5140","пізнавати",1
"5141","пізнання",1
"5142","пізній",0
"5143","пік",0
"5144","пікантний",0
"5145","пікет",0
"5146","піклування",0
"5147","піклуватися",1
"5148","піковий",0
"5149","пільговий",2
"5150","піонер",0
"5151","піонерський",0
"5152","піраміда",0
"5153","пірат",0
"5154","піратський",-1
"5155","післявоєнний",0
"5156","післязавтра",0
"5157","пісний",-2
"5158","пістолет",0
"5159","пістолетний",0
"5160","пітерський",0
"5161","піти",0
"5162","піхва",-2
"5163","піхота",0
"5164","піхотний",0
"5165","пішохід",0
"5166","пішохідний",0
"5167","плагіат",-1
"5168","плаксивий",-1
"5169","планетарний",0
"5170","планування",0
"5171","плануватися",0
"5172","пластиковий",0
"5173","пластиліновий",0
"5174","пластичність",0
"5175","платіжний",0
"5176","платня",0
"5177","платонічний",0
"5178","платформа",0
